code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
DDD,2013J,592486,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-58.0,,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,592494,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-58.0,,261,5.0,79.2,108.275,1277.0,100.0
DDD,2013J,592577,M,South Region,A Level or Equivalent,,0-35,0,120,N,Pass,-64.0,,261,7.0,89.85714285714286,163.325,3274.0,240.0
DDD,2013J,592625,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-44.0,,261,5.0,84.2,145.775,500.0,40.0
DDD,2013J,592658,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-87.0,-78.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,592709,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-45.0,,261,3.0,75.66666666666667,29.125,403.0,23.0
DDD,2013J,592749,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-78.0,,261,0.0,0.0,0.0,447.0,36.0
DDD,2013J,592804,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-97.0,0.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,592950,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass,-98.0,,261,7.0,72.14285714285714,122.875,2883.0,149.0
DDD,2013J,593075,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-65.0,-22.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,593103,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-101.0,,261,6.0,83.33333333333333,142.95,1592.0,114.0
DDD,2013J,593303,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,-45.0,,261,4.0,36.25,20.55,341.0,31.0
DDD,2013J,593338,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-49.0,,261,7.0,58.714285714285715,101.25,707.0,53.0
DDD,2013J,593345,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,240,N,Withdrawn,-94.0,12.0,261,0.0,0.0,0.0,282.0,13.0
DDD,2013J,593475,M,Wales,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-53.0,46.0,261,1.0,68.0,6.8,385.0,30.0
DDD,2013J,593594,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-39.0,170.0,261,2.0,43.0,13.399999999999999,285.0,36.0
DDD,2013J,593654,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-29.0,,261,7.0,82.85714285714286,162.425,1674.0,128.0
DDD,2013J,593903,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-98.0,,261,7.0,50.57142857142857,97.6,729.0,92.0
DDD,2013J,593973,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-50.0,,261,7.0,75.71428571428571,144.55,2611.0,138.0
DDD,2013J,594011,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-58.0,,261,7.0,84.85714285714286,165.875,1142.0,103.0
DDD,2013J,594052,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-70.0,,261,5.0,69.8,92.7,386.0,36.0
DDD,2013J,594079,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-72.0,0.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,594081,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-10.0,163.0,261,4.0,80.75,47.575,401.0,52.0
DDD,2013J,594086,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-50.0,,261,5.0,59.4,47.625,479.0,34.0
DDD,2013J,594164,F,North Western Region,HE Qualification,0-10%,0-35,0,120,Y,Withdrawn,-78.0,215.0,261,6.0,34.666666666666664,33.925,5217.0,219.0
DDD,2013J,594201,F,North Region,No Formal quals,,0-35,0,120,N,Pass,-38.0,,261,7.0,83.57142857142857,165.4,1802.0,120.0
DDD,2013J,594407,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-95.0,118.0,261,3.0,76.33333333333333,30.700000000000003,655.0,49.0
DDD,2013J,594414,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-29.0,215.0,261,6.0,43.0,37.925,472.0,33.0
DDD,2013J,594419,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-95.0,,261,6.0,57.0,102.75,517.0,67.0
DDD,2013J,594507,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-91.0,,261,7.0,89.71428571428571,171.35,2566.0,128.0
DDD,2013J,594578,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-95.0,,261,0.0,0.0,0.0,175.0,17.0
DDD,2013J,594599,F,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,-94.0,-66.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,594869,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-67.0,,261,5.0,69.8,55.65,1123.0,86.0
DDD,2013J,594880,F,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-94.0,0.0,261,0.0,0.0,0.0,149.0,14.0
DDD,2013J,594925,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-53.0,,261,6.0,60.333333333333336,96.725,2787.0,173.0
DDD,2013J,594963,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-67.0,,261,7.0,79.42857142857143,152.65,2948.0,161.0
DDD,2013J,595008,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-87.0,44.0,261,1.0,53.0,5.3,412.0,28.0
DDD,2013J,595079,F,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-29.0,,261,7.0,47.57142857142857,99.6,285.0,41.0
DDD,2013J,595319,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-92.0,,261,7.0,93.28571428571429,184.375,2086.0,202.0
DDD,2013J,595396,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-67.0,170.0,261,4.0,49.25,29.125,600.0,61.0
DDD,2013J,595495,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-70.0,,261,7.0,70.14285714285714,123.3,3965.0,180.0
DDD,2013J,595601,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-56.0,,261,7.0,44.714285714285715,86.725,1024.0,95.0
DDD,2013J,595659,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-90.0,,261,7.0,62.142857142857146,133.375,750.0,66.0
DDD,2013J,595685,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-90.0,,261,6.0,67.5,128.875,584.0,79.0
DDD,2013J,595687,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-36.0,,261,6.0,55.5,99.07499999999999,1350.0,117.0
DDD,2013J,595720,F,South West Region,A Level or Equivalent,40-50%,0-35,0,210,N,Withdrawn,-45.0,19.0,261,0.0,0.0,0.0,628.0,23.0
DDD,2013J,595723,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-87.0,,261,0.0,0.0,0.0,84.0,7.0
DDD,2013J,595894,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-72.0,0.0,261,0.0,0.0,0.0,51.0,6.0
DDD,2013J,595940,F,Wales,HE Qualification,40-50%,0-35,0,120,N,Fail,-38.0,,261,7.0,71.28571428571429,126.25,644.0,47.0
DDD,2013J,595963,F,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-22.0,102.0,261,2.0,44.0,9.875,227.0,23.0
DDD,2013J,595986,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-88.0,,261,7.0,70.71428571428571,130.2,891.0,125.0
DDD,2013J,595988,F,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-81.0,,261,6.0,81.66666666666667,135.75,1080.0,117.0
DDD,2013J,596093,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-87.0,,261,7.0,69.28571428571429,138.825,821.0,68.0
DDD,2013J,596104,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-26.0,,261,6.0,59.833333333333336,97.975,637.0,49.0
DDD,2013J,596204,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-57.0,,261,7.0,53.714285714285715,88.575,1197.0,90.0
DDD,2013J,596270,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-66.0,,261,6.0,85.83333333333333,158.575,1243.0,72.0
DDD,2013J,596292,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-87.0,202.0,261,5.0,82.2,64.575,486.0,54.0
DDD,2013J,596306,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-65.0,,261,7.0,63.285714285714285,111.65,1115.0,80.0
DDD,2013J,596441,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-78.0,,261,6.0,55.333333333333336,89.4,636.0,66.0
DDD,2013J,596473,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,-78.0,,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,596542,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-64.0,,261,0.0,0.0,0.0,90.0,4.0
DDD,2013J,596570,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-87.0,,261,6.0,77.33333333333333,132.05,580.0,45.0
DDD,2013J,596589,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-87.0,,261,5.0,80.0,63.3,1032.0,105.0
DDD,2013J,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,Y,Withdrawn,-58.0,95.0,261,2.0,82.5,18.375,108.0,20.0
DDD,2013J,596629,M,Wales,HE Qualification,10-20,35-55,0,60,N,Fail,-32.0,,261,0.0,0.0,0.0,39.0,4.0
DDD,2013J,596731,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-86.0,,261,6.0,66.66666666666667,117.55,1464.0,160.0
DDD,2013J,596845,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-80.0,,261,7.0,78.85714285714286,158.025,1551.0,138.0
DDD,2013J,596846,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,-73.0,,261,7.0,85.57142857142857,170.825,1503.0,86.0
DDD,2013J,596978,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,180,N,Withdrawn,-56.0,-17.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597178,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-38.0,150.0,261,0.0,0.0,0.0,170.0,13.0
DDD,2013J,597192,M,London Region,A Level or Equivalent,30-40%,35-55,0,150,Y,Withdrawn,-81.0,-14.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597235,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-74.0,,261,5.0,64.6,71.1,755.0,47.0
DDD,2013J,597243,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-27.0,,261,6.0,52.666666666666664,97.575,428.0,50.0
DDD,2013J,597308,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-57.0,-35.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597365,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-73.0,,261,7.0,83.71428571428571,165.6,6884.0,193.0
DDD,2013J,597403,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-52.0,,261,7.0,76.85714285714286,135.77499999999998,749.0,106.0
DDD,2013J,597428,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,-43.0,,261,7.0,90.57142857142857,175.625,2115.0,90.0
DDD,2013J,597433,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-81.0,,261,7.0,68.85714285714286,123.375,1024.0,85.0
DDD,2013J,597443,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-74.0,,261,0.0,0.0,0.0,106.0,9.0
DDD,2013J,597453,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-81.0,-66.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597504,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-60.0,-26.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597560,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,-42.0,,261,6.0,70.16666666666667,113.75,892.0,65.0
DDD,2013J,597561,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,-70.0,-10.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,597571,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,-22.0,,261,7.0,80.0,152.05,1848.0,154.0
DDD,2013J,597602,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-81.0,,261,7.0,79.28571428571429,156.075,1518.0,93.0
DDD,2013J,597726,M,London Region,No Formal quals,20-30%,0-35,0,60,N,Fail,-70.0,,261,2.0,12.5,2.7,209.0,12.0
DDD,2013J,597754,F,South Region,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,-70.0,-16.0,261,0.0,0.0,0.0,43.0,1.0
DDD,2013J,597755,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-58.0,,261,7.0,87.42857142857143,171.075,1135.0,102.0
DDD,2013J,597770,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,130,Y,Pass,-63.0,,261,7.0,51.0,103.025,1219.0,86.0
DDD,2013J,597871,M,East Anglian Region,HE Qualification,90-100%,55<=,0,90,N,Pass,-53.0,,261,7.0,83.0,161.1,837.0,83.0
DDD,2013J,597924,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-36.0,18.0,261,0.0,0.0,0.0,81.0,12.0
DDD,2013J,597938,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-59.0,,261,6.0,91.16666666666667,161.25,2655.0,153.0
DDD,2013J,597968,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-50.0,,261,7.0,79.0,144.0,723.0,73.0
DDD,2013J,598052,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-78.0,,261,7.0,80.42857142857143,159.125,1419.0,118.0
DDD,2013J,598064,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-65.0,,261,7.0,65.14285714285714,128.55,3032.0,166.0
DDD,2013J,598089,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-80.0,102.0,261,1.0,32.0,3.2,315.0,15.0
DDD,2013J,598123,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-78.0,133.0,261,1.0,67.0,6.7,137.0,16.0
DDD,2013J,598246,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-73.0,,261,7.0,84.28571428571429,175.525,2739.0,171.0
DDD,2013J,598323,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-37.0,60.0,261,1.0,51.0,5.1,194.0,20.0
DDD,2013J,598430,M,North Region,Post Graduate Qualification,,0-35,0,120,N,Withdrawn,-52.0,12.0,261,0.0,0.0,0.0,59.0,6.0
DDD,2013J,598501,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-37.0,,261,6.0,81.16666666666667,129.025,654.0,56.0
DDD,2013J,598516,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-74.0,,261,7.0,76.28571428571429,143.4,3373.0,201.0
DDD,2013J,598536,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-50.0,207.0,261,5.0,32.4,24.825000000000003,792.0,85.0
DDD,2013J,598637,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Distinction,-74.0,,261,7.0,89.14285714285714,179.925,1084.0,77.0
DDD,2013J,598650,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-74.0,,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,598664,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-59.0,,261,7.0,84.71428571428571,172.05,2275.0,193.0
DDD,2013J,598665,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,-55.0,,261,7.0,77.57142857142857,166.85,2320.0,88.0
DDD,2013J,598701,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,-53.0,,261,0.0,0.0,0.0,270.0,11.0
DDD,2013J,598842,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-63.0,,261,7.0,42.142857142857146,76.45,707.0,65.0
DDD,2013J,598860,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-29.0,,261,7.0,89.42857142857143,176.825,4482.0,256.0
DDD,2013J,598949,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-51.0,150.0,261,0.0,0.0,0.0,23.0,3.0
DDD,2013J,598989,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-70.0,,261,7.0,78.85714285714286,146.8,2460.0,137.0
DDD,2013J,599049,F,North Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,-38.0,,261,7.0,65.85714285714286,119.9,2656.0,143.0
DDD,2013J,599068,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-73.0,,261,7.0,85.0,173.3,1281.0,132.0
DDD,2013J,599101,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-72.0,-7.0,261,0.0,0.0,0.0,23.0,3.0
DDD,2013J,599109,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-74.0,,261,7.0,90.28571428571429,177.0,3088.0,213.0
DDD,2013J,599146,M,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-66.0,,261,7.0,66.0,108.1,2309.0,173.0
DDD,2013J,599169,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-36.0,,261,7.0,79.0,156.15,1540.0,127.0
DDD,2013J,599177,M,South Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-74.0,,261,7.0,56.0,110.975,529.0,88.0
DDD,2013J,599206,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-65.0,,261,1.0,48.0,4.8,180.0,9.0
DDD,2013J,599262,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-64.0,0.0,261,0.0,0.0,0.0,30.0,2.0
DDD,2013J,599314,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-74.0,,261,7.0,77.28571428571429,147.8,690.0,61.0
DDD,2013J,599406,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-53.0,-7.0,261,0.0,0.0,0.0,38.0,3.0
DDD,2013J,599425,M,North Western Region,HE Qualification,10-20,0-35,0,150,N,Pass,-22.0,,261,7.0,71.85714285714286,142.375,2007.0,97.0
DDD,2013J,599577,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-53.0,,261,7.0,89.0,168.775,15931.0,267.0
DDD,2013J,599585,M,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass,-53.0,,261,7.0,62.857142857142854,105.7,978.0,92.0
DDD,2013J,599615,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,-38.0,94.0,261,1.0,34.0,3.4,100.0,11.0
DDD,2013J,599649,M,East Midlands Region,HE Qualification,50-60%,0-35,0,150,N,Withdrawn,-53.0,12.0,261,0.0,0.0,0.0,12.0,1.0
DDD,2013J,599655,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-73.0,,261,0.0,0.0,0.0,43.0,6.0
DDD,2013J,599658,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-24.0,,261,0.0,0.0,0.0,83.0,12.0
DDD,2013J,599711,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-53.0,89.0,261,2.0,32.0,6.925,730.0,64.0
DDD,2013J,599725,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass,-50.0,,261,7.0,74.0,145.075,2810.0,209.0
DDD,2013J,599737,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-44.0,,261,5.0,77.4,105.9,1689.0,129.0
DDD,2013J,599741,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,-69.0,231.0,261,1.0,33.0,3.3,164.0,12.0
DDD,2013J,599742,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-56.0,122.0,261,1.0,85.0,8.5,123.0,6.0
DDD,2013J,599837,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,Y,Withdrawn,-43.0,208.0,261,3.0,78.66666666666667,31.025,687.0,39.0
DDD,2013J,599854,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-43.0,,261,6.0,58.0,98.65,1137.0,103.0
DDD,2013J,599876,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-67.0,-49.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,599947,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-72.0,,261,7.0,74.14285714285714,132.95,466.0,65.0
DDD,2013J,600067,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-64.0,,261,7.0,89.0,167.15,2347.0,221.0
DDD,2013J,600094,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-67.0,228.0,261,6.0,68.66666666666667,67.475,451.0,32.0
DDD,2013J,600242,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-60.0,,261,7.0,63.857142857142854,128.925,2288.0,152.0
DDD,2013J,600289,M,North Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,-45.0,-7.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,600365,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-35.0,,261,7.0,52.57142857142857,108.075,414.0,37.0
DDD,2013J,600478,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-52.0,,261,7.0,87.85714285714286,166.225,1448.0,135.0
DDD,2013J,600525,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-70.0,-15.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,600635,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-58.0,,261,6.0,66.5,118.6,2083.0,120.0
DDD,2013J,600648,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-59.0,137.0,261,3.0,68.0,27.1,661.0,61.0
DDD,2013J,600671,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Distinction,-70.0,,261,7.0,89.71428571428571,184.375,1794.0,149.0
DDD,2013J,600686,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-66.0,,261,7.0,87.0,179.125,1486.0,82.0
DDD,2013J,600753,F,South Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-69.0,-50.0,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,600796,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-49.0,,261,7.0,82.85714285714286,162.45,3330.0,214.0
DDD,2013J,600817,F,North Region,Lower Than A Level,,0-35,0,60,N,Distinction,-66.0,,261,7.0,84.85714285714286,176.7,3038.0,160.0
DDD,2013J,600842,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-69.0,-7.0,261,0.0,0.0,0.0,83.0,6.0
DDD,2013J,600859,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,-49.0,216.0,261,0.0,0.0,0.0,68.0,10.0
DDD,2013J,600963,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-67.0,228.0,261,6.0,46.166666666666664,42.975,1048.0,65.0
DDD,2013J,601048,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-67.0,,261,6.0,56.166666666666664,91.525,559.0,71.0
DDD,2013J,601088,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-38.0,,261,4.0,66.5,38.45,335.0,36.0
DDD,2013J,601092,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-37.0,,261,7.0,83.0,163.9,1399.0,92.0
DDD,2013J,601133,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-50.0,,261,5.0,62.2,78.575,178.0,22.0
DDD,2013J,601204,M,North Region,A Level or Equivalent,,0-35,0,60,N,Withdrawn,-32.0,165.0,261,5.0,54.0,43.325,447.0,51.0
DDD,2013J,601230,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-37.0,,261,7.0,56.857142857142854,126.15,729.0,96.0
DDD,2013J,601234,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-22.0,,261,7.0,83.14285714285714,153.65,1583.0,138.0
DDD,2013J,601263,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-66.0,,261,7.0,84.42857142857143,171.45,1476.0,122.0
DDD,2013J,601270,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-32.0,23.0,261,0.0,0.0,0.0,50.0,1.0
DDD,2013J,601286,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-42.0,123.0,261,3.0,87.33333333333333,34.875,1410.0,61.0
DDD,2013J,601289,F,North Region,HE Qualification,,35-55,0,60,N,Withdrawn,-65.0,202.0,261,5.0,40.6,32.925,951.0,74.0
DDD,2013J,601293,F,London Region,A Level or Equivalent,10-20,0-35,0,90,Y,Pass,-52.0,,261,7.0,60.42857142857143,121.075,3290.0,195.0
DDD,2013J,601310,M,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-26.0,,261,1.0,27.0,2.7,85.0,8.0
DDD,2013J,601380,F,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-50.0,,261,5.0,75.0,115.85,650.0,66.0
DDD,2013J,601392,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-60.0,28.0,261,0.0,0.0,0.0,56.0,4.0
DDD,2013J,601467,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-37.0,,261,7.0,55.857142857142854,94.675,969.0,41.0
DDD,2013J,601488,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-42.0,-1.0,261,0.0,0.0,0.0,84.0,5.0
DDD,2013J,601566,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-66.0,,261,7.0,74.0,133.525,863.0,106.0
