code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
ddd,2014b,627690,f,east anglian region,a level or equivalent,90-100%,0-35,0,120,n,withdrawn,-68,-18,241,0,0.0,0.0,0,0
ddd,2014b,627772,f,south east region,a level or equivalent,40-50%,0-35,0,60,n,pass,-29,241,241,7,80.57142857142857,163.375,865,49
ddd,2014b,627879,m,south west region,a level or equivalent,60-70%,0-35,0,60,n,pass,-24,241,241,7,53.71428571428572,102.8,1071,79
ddd,2014b,627882,f,west midlands region,a level or equivalent,0-10%,0-35,0,60,n,distinction,-66,241,241,7,91.42857142857144,186.7,2623,211
ddd,2014b,627891,m,south east region,a level or equivalent,80-90%,0-35,0,60,n,pass,-22,241,241,7,44.85714285714285,98.0,307,31
ddd,2014b,627924,m,scotland,he qualification,10-20%,0-35,0,60,n,withdrawn,-53,199,241,5,81.2,64.60000000000001,422,50
ddd,2014b,628008,m,south east region,lower than a level,20-30%,0-35,0,60,n,pass,-67,241,241,6,73.83333333333333,133.7,924,90
ddd,2014b,628099,m,east midlands region,a level or equivalent,60-70%,0-35,0,60,n,pass,-43,241,241,7,75.57142857142857,145.675,1307,84
ddd,2014b,628150,m,north western region,lower than a level,0-10%,0-35,0,60,n,withdrawn,-50,0,241,0,0.0,0.0,0,0
ddd,2014b,628216,m,south east region,lower than a level,90-100%,0-35,0,60,y,distinction,-65,241,241,7,79.14285714285714,159.425,921,112
ddd,2014b,628246,m,london region,a level or equivalent,40-50%,35-55,0,60,n,pass,-25,241,241,5,83.0,121.15,1047,57
ddd,2014b,628262,f,east anglian region,a level or equivalent,80-90%,0-35,0,60,n,withdrawn,-66,0,241,0,0.0,0.0,162,9
ddd,2014b,628333,f,south region,a level or equivalent,70-80%,0-35,0,60,y,pass,-22,241,241,7,65.57142857142857,114.9,851,69
ddd,2014b,628347,f,south region,a level or equivalent,40-50%,0-35,0,60,n,pass,-65,241,241,7,73.0,139.4,691,82
ddd,2014b,628376,m,scotland,he qualification,40-50%,0-35,0,60,n,pass,-61,241,241,7,80.71428571428571,161.925,1021,93
ddd,2014b,628386,m,south west region,a level or equivalent,60-70%,0-35,0,60,y,pass,-27,241,241,7,70.42857142857143,119.5,1383,139
ddd,2014b,628437,m,south region,a level or equivalent,80-90%,0-35,0,120,n,withdrawn,-65,-26,241,0,0.0,0.0,0,0
ddd,2014b,628502,f,west midlands region,a level or equivalent,60-70%,0-35,0,60,n,pass,-22,241,241,7,85.57142857142857,159.575,1490,114
ddd,2014b,628575,m,scotland,a level or equivalent,20-30%,0-35,0,90,n,distinction,-50,241,241,7,66.57142857142857,149.8,508,55
ddd,2014b,628642,m,north western region,lower than a level,20-30%,35-55,0,60,n,pass,-22,241,241,7,58.0,101.4,644,57
ddd,2014b,628806,m,south region,a level or equivalent,50-60%,0-35,0,60,n,distinction,-61,241,241,5,93.4,139.925,2632,150
ddd,2014b,628835,f,south east region,lower than a level,50-60%,35-55,0,60,n,pass,-57,241,241,7,54.142857142857146,116.575,2575,126
ddd,2014b,628841,m,south region,lower than a level,40-50%,0-35,0,120,y,withdrawn,-61,63,241,0,0.0,0.0,8,4
ddd,2014b,628858,m,east anglian region,a level or equivalent,50-60%,0-35,0,60,y,withdrawn,-61,0,241,0,0.0,0.0,0,0
ddd,2014b,628875,f,east midlands region,lower than a level,60-70%,0-35,0,60,n,pass,-50,241,241,5,85.4,120.9,719,81
ddd,2014b,628915,f,scotland,he qualification,60-70%,35-55,0,60,n,distinction,-47,241,241,7,89.85714285714286,173.225,3001,190
ddd,2014b,628947,m,west midlands region,a level or equivalent,30-40%,0-35,0,60,n,withdrawn,-52,0,241,0,0.0,0.0,183,9
ddd,2014b,628956,m,wales,a level or equivalent,90-100%,0-35,0,60,n,pass,-24,241,241,7,85.28571428571429,169.7,1071,123
ddd,2014b,629000,m,scotland,a level or equivalent,0-10%,0-35,0,60,y,fail,-24,241,241,2,70.5,15.575,259,37
ddd,2014b,629039,m,scotland,a level or equivalent,20-30%,0-35,0,60,n,withdrawn,-24,179,241,2,80.0,17.975,350,22
ddd,2014b,629055,m,ireland,a level or equivalent,30-40%,0-35,0,60,n,pass,-57,241,241,7,85.71428571428571,159.97500000000002,739,65
ddd,2014b,629316,f,north region,a level or equivalent,20-30%,0-35,0,90,n,fail,-29,241,241,1,54.0,5.4,542,32
ddd,2014b,629405,m,london region,a level or equivalent,0-10%,0-35,0,60,n,pass,-52,241,241,7,71.71428571428571,144.2,2308,136
ddd,2014b,629442,m,yorkshire region,lower than a level,50-60%,0-35,0,60,n,withdrawn,-57,0,241,0,0.0,0.0,0,0
ddd,2014b,629452,m,south region,he qualification,70-80%,35-55,0,60,n,distinction,-57,241,241,7,88.57142857142857,177.525,2967,187
ddd,2014b,629454,m,east anglian region,a level or equivalent,80-90%,35-55,0,60,n,withdrawn,-45,178,241,4,78.25,46.1,827,42
ddd,2014b,629632,f,north western region,a level or equivalent,10-20%,0-35,0,90,y,withdrawn,-22,171,241,5,38.0,28.65,2537,122
ddd,2014b,629673,m,east anglian region,a level or equivalent,70-80%,0-35,0,60,n,fail,-22,241,241,0,0.0,0.0,0,0
ddd,2014b,629696,m,wales,he qualification,80-90%,0-35,0,90,n,distinction,-28,241,241,7,64.0,146.825,1046,89
ddd,2014b,629699,m,south west region,a level or equivalent,70-80%,0-35,0,60,n,fail,-29,241,241,7,39.42857142857143,70.5,739,75
ddd,2014b,629702,m,wales,a level or equivalent,80-90%,35-55,0,60,n,withdrawn,-28,46,241,1,87.0,8.7,164,10
ddd,2014b,629706,m,scotland,lower than a level,0-10%,0-35,0,60,n,withdrawn,-28,54,241,0,0.0,0.0,202,11
ddd,2014b,629707,m,east anglian region,a level or equivalent,20-30%,0-35,0,200,n,withdrawn,-54,-21,241,0,0.0,0.0,0,0
ddd,2014b,629710,m,north region,he qualification,20-30%,35-55,0,90,n,distinction,-45,241,241,7,93.14285714285714,184.55,2669,153
ddd,2014b,629713,m,north region,lower than a level,50-60%,0-35,0,120,n,withdrawn,-45,0,241,0,0.0,0.0,0,0
ddd,2014b,629725,m,north western region,a level or equivalent,70-80%,0-35,0,60,n,pass,-54,241,241,6,76.83333333333333,138.1,757,67
ddd,2014b,629773,m,south east region,a level or equivalent,70-80%,0-35,0,90,y,withdrawn,-54,103,241,1,95.0,9.5,179,26
ddd,2014b,629822,m,east anglian region,lower than a level,80-90%,0-35,0,60,y,pass,-53,241,241,7,57.142857142857146,95.475,422,50
ddd,2014b,629876,m,south west region,lower than a level,50-60%,0-35,0,60,n,fail,-34,241,241,7,61.142857142857146,111.5,472,51
ddd,2014b,629877,m,london region,a level or equivalent,0-10%,0-35,0,60,n,distinction,-51,241,241,7,88.14285714285714,180.375,1893,165
ddd,2014b,629898,f,north western region,a level or equivalent,90-100%,0-35,0,60,y,pass,-51,241,241,7,59.0,114.95,1425,111
ddd,2014b,629921,f,yorkshire region,a level or equivalent,70-80%,0-35,0,60,n,pass,-52,241,241,7,75.28571428571429,142.375,1382,107
ddd,2014b,629955,m,north western region,a level or equivalent,60-70%,0-35,0,60,n,fail,-52,241,241,0,0.0,0.0,49,3
ddd,2014b,630009,f,north western region,lower than a level,20-30%,0-35,0,60,n,withdrawn,-39,12,241,0,0.0,0.0,223,10
ddd,2014b,630073,m,scotland,he qualification,0-10%,0-35,0,60,n,pass,-28,241,241,7,77.28571428571429,149.375,915,120
ddd,2014b,630137,m,north region,a level or equivalent,20-30%,0-35,0,60,n,pass,-29,241,241,7,77.57142857142857,157.925,1975,141
ddd,2014b,630152,m,ireland,a level or equivalent,50-60%,0-35,0,90,n,fail,-15,241,241,2,34.5,6.9,133,20
ddd,2014b,630178,m,south region,lower than a level,70-80%,0-35,0,90,n,pass,-52,241,241,5,80.0,108.05,487,57
ddd,2014b,630195,m,south region,a level or equivalent,60-70%,0-35,0,60,y,withdrawn,-41,103,241,2,83.0,18.65,311,24
ddd,2014b,630200,f,east midlands region,a level or equivalent,60-70%,0-35,0,90,n,pass,-23,241,241,7,55.57142857142857,97.375,421,39
ddd,2014b,630301,m,yorkshire region,lower than a level,30-40%,0-35,0,60,n,fail,-39,241,241,1,80.0,8.0,623,43
ddd,2014b,630359,m,east midlands region,a level or equivalent,40-50%,0-35,0,60,n,withdrawn,-22,171,241,4,47.75,29.525,78,12
ddd,2014b,630401,m,north region,he qualification,20-30%,0-35,0,60,n,withdrawn,-29,123,241,3,67.5,15.325,910,48
ddd,2014b,630432,f,south west region,a level or equivalent,50-60%,0-35,0,60,n,pass,-45,241,241,7,82.57142857142857,149.5,1079,96
ddd,2014b,630531,m,north region,lower than a level,10-20%,0-35,0,90,n,withdrawn,-50,5,241,0,0.0,0.0,14,2
ddd,2014b,630556,m,north region,lower than a level,10-20%,0-35,0,60,n,withdrawn,-45,0,241,0,0.0,0.0,140,5
ddd,2014b,630596,f,south east region,he qualification,20-30%,35-55,0,60,n,distinction,-45,241,241,7,94.71428571428572,186.8,3572,163
ddd,2014b,630613,f,east anglian region,a level or equivalent,60-70%,0-35,0,90,n,pass,-34,241,241,7,78.28571428571429,150.3,2633,138
ddd,2014b,630774,m,scotland,lower than a level,0-10%,0-35,0,60,n,pass,-23,241,241,7,81.85714285714286,161.27499999999998,924,70
ddd,2014b,630818,f,scotland,lower than a level,20-30%,0-35,0,60,n,distinction,-28,241,241,7,93.28571428571428,181.425,2584,141
ddd,2014b,630935,m,london region,lower than a level,60-70%,35-55,0,60,n,pass,-43,241,241,7,75.71428571428571,150.725,2080,123
ddd,2014b,630939,m,south region,lower than a level,20-30%,0-35,0,60,n,withdrawn,-45,0,241,0,0.0,0.0,2,1
ddd,2014b,630948,f,south east region,he qualification,60-70%,35-55,0,60,n,pass,-41,241,241,7,83.0,150.525,1460,108
ddd,2014b,631029,m,scotland,a level or equivalent,90-100%,0-35,0,60,n,fail,-25,241,241,5,59.8,45.325,321,43
ddd,2014b,631131,m,east midlands region,a level or equivalent,80-90%,0-35,0,120,n,pass,-43,241,241,7,74.28571428571429,146.45,1775,118
ddd,2014b,631207,f,south east region,lower than a level,80-90%,0-35,0,60,n,fail,-17,241,241,7,54.71428571428572,89.375,531,50
ddd,2014b,631240,m,west midlands region,a level or equivalent,20-30%,0-35,0,60,n,withdrawn,-28,195,241,5,38.6,31.125,761,91
ddd,2014b,631257,m,north western region,a level or equivalent,80-90%,0-35,0,60,n,pass,-36,241,241,7,64.57142857142857,136.15,378,36
ddd,2014b,631299,m,north western region,a level or equivalent,0-10%,0-35,0,60,n,fail,-43,241,241,7,45.0,74.8,304,30
ddd,2014b,631322,f,north region,a level or equivalent,20-30%,0-35,0,60,n,pass,-40,241,241,7,57.85714285714285,131.4,1359,149
ddd,2014b,631355,m,south east region,he qualification,10-20%,35-55,0,60,n,fail,-40,241,241,2,85.0,19.2,388,41
ddd,2014b,631388,f,north region,post graduate qualification,20-30%,0-35,0,60,n,pass,-15,241,241,7,82.71428571428571,163.675,1899,94
ddd,2014b,631439,m,north region,post graduate qualification,20-30%,0-35,0,60,n,distinction,-39,241,241,7,83.85714285714286,177.325,1338,114
ddd,2014b,631513,m,east midlands region,a level or equivalent,90-100%,0-35,0,60,n,withdrawn,-23,178,241,2,78.0,17.45,449,44
ddd,2014b,631514,m,east anglian region,lower than a level,30-40%,0-35,0,60,n,pass,-39,241,241,7,58.142857142857146,120.075,1265,144
ddd,2014b,631527,m,london region,lower than a level,40-50%,0-35,0,60,n,withdrawn,-29,82,241,2,25.0,5.4,315,31
ddd,2014b,631560,m,south west region,a level or equivalent,70-80%,0-35,0,60,n,withdrawn,-23,11,241,0,0.0,0.0,0,0
ddd,2014b,631569,m,north western region,he qualification,0-10%,35-55,0,90,n,pass,-28,241,241,7,74.14285714285714,139.375,985,84
ddd,2014b,631600,m,south region,lower than a level,20-30%,0-35,0,60,n,fail,-34,241,241,0,0.0,0.0,41,2
ddd,2014b,631623,m,south west region,a level or equivalent,90-100%,0-35,0,60,n,withdrawn,-36,60,241,1,56.0,5.6,241,18
ddd,2014b,631630,f,east anglian region,lower than a level,30-40%,0-35,0,60,n,withdrawn,-25,17,241,0,0.0,0.0,0,0
ddd,2014b,631639,f,north region,he qualification,20-30%,35-55,0,60,n,pass,-34,241,241,7,73.28571428571429,136.3,733,45
ddd,2014b,631670,m,north western region,he qualification,80-90%,0-35,0,60,n,pass,-36,241,241,7,84.57142857142857,163.75,1323,145
ddd,2014b,631749,m,yorkshire region,lower than a level,80-90%,0-35,0,60,n,withdrawn,-34,52,241,1,54.0,5.4,165,21
ddd,2014b,631771,m,east midlands region,he qualification,70-80%,0-35,0,60,n,distinction,-29,241,241,7,89.42857142857143,182.0,1045,80
ddd,2014b,631813,m,north western region,he qualification,0-10%,0-35,0,60,n,fail,-29,241,241,4,60.25,37.225,255,30
ddd,2014b,631846,f,north western region,a level or equivalent,20-30%,0-35,0,60,n,withdrawn,-22,190,241,5,57.0,42.95,623,56
ddd,2014b,631851,m,north region,he qualification,20-30%,0-35,0,60,n,distinction,-29,241,241,7,94.0,187.05,2793,198
ddd,2014b,631945,f,south west region,he qualification,30-40%,0-35,0,60,n,fail,-22,241,241,3,54.66666666666666,18.325,346,25
ddd,2014b,632115,m,north western region,lower than a level,50-60%,0-35,0,60,n,fail,-29,241,241,1,76.0,7.6,404,16
ddd,2014b,632125,f,london region,lower than a level,70-80%,35-55,0,60,n,fail,-29,241,241,5,65.0,51.575,2142,117
ddd,2014b,632195,f,north western region,a level or equivalent,10-20%,0-35,0,60,n,fail,-29,241,241,5,69.4,53.275000000000006,973,74
ddd,2014b,632205,m,west midlands region,a level or equivalent,70-80%,0-35,0,60,n,pass,-29,241,241,7,82.28571428571429,161.875,642,113
ddd,2014b,632215,m,west midlands region,a level or equivalent,0-10%,0-35,0,60,n,distinction,-23,241,241,7,95.85714285714286,189.65,5380,150
ddd,2014b,632260,f,south west region,lower than a level,40-50%,0-35,0,150,n,withdrawn,-29,-19,241,0,0.0,0.0,0,0
ddd,2014b,632305,m,south east region,a level or equivalent,50-60%,0-35,0,60,n,pass,-25,241,241,7,72.57142857142857,141.425,263,35
ddd,2014b,632314,f,east anglian region,a level or equivalent,30-40%,0-35,0,60,y,withdrawn,-29,150,241,4,51.25,29.9,776,67
ddd,2014b,632463,f,east anglian region,lower than a level,70-80%,0-35,0,60,n,fail,-29,241,241,6,38.5,38.975,1369,109
ddd,2014b,632469,f,south west region,lower than a level,20-30%,0-35,0,60,n,withdrawn,-29,207,241,1,58.0,5.8,222,10
ddd,2014b,632473,f,scotland,a level or equivalent,80-90%,35-55,0,120,n,withdrawn,-17,165,241,0,0.0,0.0,14,3
ddd,2014b,632482,m,south east region,a level or equivalent,60-70%,0-35,0,60,n,fail,-24,241,241,2,29.5,6.9,173,17
ddd,2014b,632486,f,west midlands region,a level or equivalent,40-50%,0-35,0,90,n,withdrawn,-29,58,241,2,62.5,13.8,460,25
ddd,2014b,632504,m,north western region,lower than a level,10-20%,0-35,0,60,n,fail,-29,241,241,1,53.0,5.3,67,4
ddd,2014b,632551,m,wales,a level or equivalent,70-80%,35-55,0,60,n,fail,-29,241,241,7,59.85714285714285,108.725,1590,72
ddd,2014b,632680,f,east anglian region,a level or equivalent,90-100%,0-35,0,60,y,distinction,-27,241,241,7,91.42857142857144,186.525,964,91
ddd,2014b,632725,f,yorkshire region,a level or equivalent,50-60%,0-35,0,60,n,fail,-23,241,241,1,28.0,2.8,151,14
ddd,2014b,632741,m,east anglian region,a level or equivalent,70-80%,0-35,0,60,n,pass,-28,241,241,7,71.14285714285714,148.45,2651,212
ddd,2014b,632790,m,south west region,he qualification,80-90%,0-35,0,60,n,pass,-17,241,241,7,78.42857142857143,163.3,1240,82
ddd,2014b,632793,f,north western region,a level or equivalent,0-10%,0-35,0,60,n,withdrawn,-22,129,241,3,58.333333333333336,23.95,1164,116
ddd,2014b,632814,f,north region,lower than a level,40-50%,0-35,0,120,n,fail,-23,241,241,1,42.0,4.2,273,21
ddd,2014b,632845,f,south region,he qualification,80-90%,0-35,0,60,n,pass,-28,241,241,7,88.28571428571429,171.2,2222,143
ddd,2014b,632856,m,london region,a level or equivalent,20-30%,0-35,0,90,n,withdrawn,-27,101,241,3,50.66666666666666,20.6,359,36
ddd,2014b,632879,m,west midlands region,lower than a level,10-20%,0-35,0,60,n,withdrawn,-28,-21,241,0,0.0,0.0,0,0
ddd,2014b,632898,m,east anglian region,lower than a level,50-60%,0-35,0,60,n,fail,-27,241,241,3,66.33333333333333,25.1,344,22
ddd,2014b,632975,m,east anglian region,lower than a level,50-60%,0-35,0,60,n,withdrawn,-25,-11,241,0,0.0,0.0,0,0
ddd,2014b,633008,m,wales,post graduate qualification,80-90%,35-55,0,60,n,distinction,-22,241,241,7,94.28571428571428,185.85,1609,127
ddd,2014b,633214,m,wales,a level or equivalent,30-40%,0-35,0,60,n,fail,-25,241,241,3,79.66666666666667,30.875,428,38
ddd,2014b,633273,f,east anglian region,lower than a level,90-100%,0-35,0,60,n,withdrawn,-23,200,241,5,44.0,31.625,1211,118
ddd,2014b,633325,m,west midlands region,lower than a level,20-30%,0-35,0,60,n,pass,-25,241,241,6,57.833333333333336,119.55,1376,93
ddd,2014b,633331,f,west midlands region,a level or equivalent,90-100%,0-35,0,60,n,withdrawn,-25,120,241,3,79.33333333333333,32.075,328,33
ddd,2014b,633341,f,north western region,a level or equivalent,70-80%,0-35,0,90,n,withdrawn,-25,226,241,1,26.0,2.6,407,37
ddd,2014b,633355,f,east anglian region,lower than a level,50-60%,0-35,0,60,n,pass,-25,241,241,7,83.71428571428571,161.8,806,98
ddd,2014b,633368,f,north region,lower than a level,20-30%,0-35,0,60,n,pass,-25,241,241,7,55.142857142857146,87.875,674,62
ddd,2014b,633384,m,south east region,lower than a level,60-70%,0-35,0,90,n,withdrawn,-22,213,241,4,61.25,33.5,454,31
ddd,2014b,633467,m,east anglian region,lower than a level,90-100%,0-35,0,60,n,pass,-25,241,241,7,60.142857142857146,121.2,1598,125
ddd,2014b,633477,f,south region,a level or equivalent,80-90%,0-35,0,60,n,withdrawn,-22,17,241,0,0.0,0.0,126,11
ddd,2014b,633510,f,london region,a level or equivalent,30-40%,0-35,0,60,n,fail,-22,241,241,1,72.0,7.2,123,9
ddd,2014b,633591,f,west midlands region,a level or equivalent,0-10%,0-35,0,60,n,pass,-15,241,241,7,77.42857142857143,136.975,1639,131
ddd,2014b,633618,m,west midlands region,a level or equivalent,40-50%,0-35,0,60,n,withdrawn,-23,-15,241,0,0.0,0.0,101,3
ddd,2014b,633763,m,south west region,a level or equivalent,60-70%,35-55,0,60,n,pass,-23,241,241,7,63.85714285714285,121.575,1351,132
ddd,2014b,633764,f,south east region,a level or equivalent,90-100%,0-35,0,60,n,pass,-24,241,241,7,74.42857142857143,150.1,979,63
ddd,2014b,633771,m,yorkshire region,lower than a level,50-60%,0-35,0,60,n,fail,-23,241,241,0,0.0,0.0,52,9
ddd,2014b,633864,m,london region,a level or equivalent,70-80%,0-35,0,60,n,distinction,-24,241,241,5,87.8,144.7,1246,110
ddd,2014b,633921,m,east anglian region,lower than a level,60-70%,0-35,0,60,n,pass,-24,241,241,7,84.85714285714286,170.725,1177,128
ddd,2014b,633960,m,north region,post graduate qualification,20-30%,35-55,0,60,n,distinction,-24,241,241,7,93.28571428571428,189.525,2133,127
ddd,2014b,634094,f,west midlands region,a level or equivalent,10-20%,0-35,0,60,n,pass,-17,241,241,7,60.42857142857143,130.875,980,71
ddd,2014b,634106,m,south west region,a level or equivalent,30-40%,35-55,0,90,n,pass,-17,241,241,7,65.42857142857143,130.875,1357,110
ddd,2014b,634107,f,north region,he qualification,20-30%,0-35,0,90,n,withdrawn,-23,-1,241,1,69.0,6.9,514,27
ddd,2014b,634108,f,west midlands region,a level or equivalent,40-50%,0-35,0,60,n,withdrawn,-17,0,241,0,0.0,0.0,98,4
ddd,2014b,634178,m,north region,lower than a level,80-90%,0-35,0,60,n,pass,-22,241,241,7,82.0,162.975,1356,118
ddd,2014b,634246,f,wales,a level or equivalent,0-10%,0-35,0,60,n,pass,-22,241,241,6,56.333333333333336,106.7,802,76
ddd,2014b,634278,m,north region,lower than a level,30-40%,0-35,0,60,n,fail,-23,241,241,3,65.66666666666667,25.85,621,16
ddd,2014b,634295,m,north western region,he qualification,0-10%,0-35,0,60,n,withdrawn,-22,23,241,0,0.0,0.0,58,7
ddd,2014b,634313,m,north western region,he qualification,0-10%,0-35,0,60,n,withdrawn,-22,23,241,0,0.0,0.0,114,9
ddd,2014b,634351,m,east anglian region,a level or equivalent,90-100%,0-35,0,60,n,pass,-17,241,241,7,79.71428571428571,155.525,506,46
ddd,2014b,634360,m,ireland,lower than a level,20-30%,35-55,0,60,n,withdrawn,-15,69,241,2,85.0,19.05,1470,62
ddd,2014b,634383,m,north region,a level or equivalent,20-30%,0-35,0,60,n,distinction,-22,241,241,7,90.0,184.55,1405,114
ddd,2014b,634397,m,east midlands region,lower than a level,10-20%,0-35,0,60,n,fail,-22,241,241,5,59.4,42.575,765,76
ddd,2014b,634420,f,ireland,lower than a level,20-30%,0-35,0,60,n,pass,-15,241,241,7,65.28571428571429,125.1,1908,104
ddd,2014b,634508,m,london region,a level or equivalent,30-40%,0-35,0,60,n,withdrawn,-22,180,241,3,77.33333333333333,31.125,2515,148
ddd,2014b,634596,f,east midlands region,a level or equivalent,80-90%,0-35,0,60,n,pass,-22,241,241,6,84.16666666666667,137.4,1333,88
ddd,2014b,634648,m,yorkshire region,a level or equivalent,20-30%,0-35,0,60,n,pass,-22,241,241,7,71.71428571428571,133.7,780,97
ddd,2014b,634681,m,south region,a level or equivalent,70-80%,35-55,0,120,n,distinction,-17,241,241,7,94.57142857142856,184.35,1084,85
ddd,2014b,634816,m,wales,he qualification,0-10%,0-35,0,120,n,withdrawn,-22,-1,241,0,0.0,0.0,62,3
ddd,2014b,634824,m,south region,a level or equivalent,90-100%,0-35,0,60,n,pass,-22,241,241,7,78.0,158.975,833,74
ddd,2014b,634905,m,north region,he qualification,20-30%,0-35,0,60,n,distinction,-22,241,241,7,89.85714285714286,175.025,1590,110
ddd,2014b,634909,m,west midlands region,a level or equivalent,60-70%,0-35,0,60,n,fail,-22,241,241,2,87.5,26.1,141,20
ddd,2014b,635058,m,scotland,a level or equivalent,80-90%,0-35,0,60,n,distinction,-17,241,241,7,84.42857142857143,176.275,1377,148
ddd,2014b,635100,m,east anglian region,a level or equivalent,20-30%,0-35,0,60,n,pass,-21,241,241,7,73.14285714285714,141.05,464,50
ddd,2014b,635141,m,east midlands region,he qualification,90-100%,0-35,0,60,n,pass,-20,241,241,7,73.14285714285714,148.2,1317,118
ddd,2014b,669530,f,west midlands region,he qualification,60-70%,55<=,0,90,n,withdrawn,-39,226,241,5,58.8,46.65,825,72
ddd,2014b,835603,m,north western region,he qualification,20-30%,55<=,1,150,n,withdrawn,-137,-82,241,0,0.0,0.0,0,0
ddd,2014b,879295,m,london region,he qualification,20-30%,55<=,1,60,n,distinction,-39,241,241,7,51.71428571428572,136.275,251,25
ddd,2014b,909056,m,south east region,he qualification,90-100%,55<=,0,60,n,pass,-92,241,241,7,88.14285714285714,165.675,1726,123
ddd,2014b,963176,m,west midlands region,a level or equivalent,40-50%,35-55,0,60,n,withdrawn,-21,227,241,2,62.0,13.95,398,46
ddd,2014b,997948,m,north western region,a level or equivalent,20-30%,55<=,1,120,n,withdrawn,-116,24,241,0,0.0,0.0,61,6
ddd,2014b,1031884,m,east midlands region,a level or equivalent,80-90%,35-55,0,60,n,distinction,-22,241,241,7,92.57142857142856,185.2,1084,77
ddd,2014b,1033968,f,wales,no formal quals,0-10%,35-55,1,60,n,withdrawn,-23,95,241,2,62.5,13.75,140,10
ddd,2014b,1049036,m,north western region,a level or equivalent,30-40%,35-55,0,120,n,pass,-53,241,241,7,76.28571428571429,148.725,1185,118
ddd,2014b,1175060,m,london region,lower than a level,70-80%,35-55,0,90,n,withdrawn,-45,-9,241,0,0.0,0.0,37,1
ddd,2014b,1332356,m,east midlands region,he qualification,70-80%,35-55,0,60,n,distinction,-123,241,241,6,80.66666666666667,151.725,506,55
ddd,2014b,1531649,f,scotland,he qualification,40-50%,35-55,0,60,y,withdrawn,-39,75,241,1,78.0,7.8,755,42
ddd,2014b,1549107,m,north western region,lower than a level,80-90%,55<=,0,60,n,pass,-85,241,241,5,76.4,100.65,1769,106
ddd,2014b,1552044,m,south region,a level or equivalent,20-30%,35-55,0,60,n,distinction,-110,241,241,7,72.0,158.3,1371,90
ddd,2014b,1554143,m,london region,a level or equivalent,90-100%,35-55,2,150,n,withdrawn,-89,178,241,3,68.66666666666667,27.25,336,33
ddd,2014b,1591864,f,east anglian region,he qualification,30-40%,35-55,0,60,n,withdrawn,-71,226,241,6,75.33333333333333,74.575,1979,119
ddd,2014b,1592048,m,wales,he qualification,30-40%,55<=,1,120,n,distinction,-101,241,241,7,93.85714285714286,187.225,2118,142
ddd,2014b,1612600,m,south east region,lower than a level,10-20%,35-55,0,90,n,pass,-66,241,241,7,84.28571428571429,161.64999999999998,3443,233
ddd,2014b,1614808,f,east anglian region,a level or equivalent,40-50%,35-55,0,120,n,withdrawn,-102,-80,241,0,0.0,0.0,0,0
ddd,2014b,1624025,f,east anglian region,a level or equivalent,70-80%,35-55,0,60,n,withdrawn,-40,116,241,3,85.66666666666667,34.15,1403,55
ddd,2014b,1668372,f,north region,lower than a level,70-80%,35-55,1,60,n,withdrawn,-89,179,241,3,61.333333333333336,24.95,591,50
ddd,2014b,1671208,m,scotland,lower than a level,30-40%,35-55,0,60,n,withdrawn,-47,115,241,3,85.0,33.475,926,49
ddd,2014b,1671761,m,east anglian region,a level or equivalent,50-60%,35-55,0,60,n,fail,-12,241,241,3,66.0,26.775,856,84
ddd,2014b,1671811,m,west midlands region,a level or equivalent,70-80%,35-55,0,90,n,pass,-24,241,241,7,73.14285714285714,127.225,1435,99
ddd,2014b,1735651,m,west midlands region,lower than a level,70-80%,35-55,0,60,n,pass,-66,241,241,7,52.0,116.675,1919,135
ddd,2014b,1735653,f,scotland,a level or equivalent,50-60%,35-55,1,240,y,pass,-214,241,241,6,64.33333333333333,111.15,242,19
ddd,2014b,1763186,m,north region,lower than a level,20-30%,35-55,0,120,n,pass,-64,241,241,7,80.42857142857143,163.25,1722,138
ddd,2014b,1767786,m,scotland,he qualification,90-100%,55<=,0,60,n,withdrawn,-21,63,241,1,81.0,8.1,397,20
ddd,2014b,1777223,f,east anglian region,lower than a level,60-70%,35-55,0,60,n,withdrawn,-134,172,241,4,71.5,40.075,917,70
ddd,2014b,1804143,m,north western region,a level or equivalent,20-30%,35-55,1,60,y,withdrawn,-25,156,241,4,63.5,34.775,381,51
ddd,2014b,1826729,m,south west region,he qualification,70-80%,55<=,0,120,n,pass,-99,241,241,2,27.0,33.3,179,25
ddd,2014b,1843355,m,east anglian region,lower than a level,90-100%,35-55,1,60,n,fail,-129,241,241,3,35.0,13.275,468,40
ddd,2014b,1845093,f,london region,a level or equivalent,0-10%,35-55,2,150,n,withdrawn,-193,-133,241,0,0.0,0.0,0,0
ddd,2014b,1874160,m,wales,lower than a level,10-20%,35-55,0,60,n,pass,-23,241,241,7,84.0,161.825,1404,100
ddd,2014b,1903131,m,east anglian region,lower than a level,40-50%,35-55,1,120,n,fail,-25,241,241,0,0.0,0.0,48,3
ddd,2014b,1916140,f,yorkshire region,a level or equivalent,40-50%,35-55,0,60,n,pass,-51,241,241,7,77.42857142857143,143.325,3070,132
ddd,2014b,1939179,f,london region,lower than a level,20-30%,35-55,0,210,n,fail,-44,241,241,5,41.0,32.65,4139,184
